key,value,scope,scope_id
"Action","Darbība",module,Magento_Wishlist
"Configure","Konfigurēt",module,Magento_Wishlist
"Delete","Dzēst",module,Magento_Wishlist
"Product Details and Comment","Produkta informācija un komentāri",module,Magento_Wishlist
"Add To Wishlist","Pievienot Vēlmju sarakstam",module,Magento_Wishlist
"Are you sure you want to remove this product from your Wish List?","Vai vēlaties dzēst šo produktu no Vēlmju saraksta?",module,Magento_Wishlist
"%1 has been removed from your Wish List.","%1 tika nodzēsts no Jūsu Vēlmju saraksta.",module,Magento_Wishlist
"10 by default. Max - 10000","10 pēc noklusējuma. Maksimālais - 10000",module,Magento_Wishlist
"255 by default","255 pēc noklusējuma",module,Magento_Wishlist
"The Wish List item can't load at this time. Please try again later.","Nevar ielādēt Vēlmju saraksta produktu. Mēģiniet vēlāk.",module,Magento_Wishlist
"The cart item doesn't exist.","Produkts grozā neeksistē.",module,Magento_Wishlist
"You must login or register to add items to your wishlist.","Jums jāpieslēdzas lai varētu pievienot produktus Vēlmju sarakstam.",module,Magento_Wishlist
"Show in Sidebar","Rādīt sānu joslā",module,Magento_Wishlist
"Missing key ""model"" in Wishlist Item value data","Nav pieejama atslēga ""model"" Vēlmju saraksta vienības datos",module,Magento_WishlistGraphQl
"Missing key ""model"" in Wishlist value data","Nav pieejama atslēga ""model"" Vēlmju saraksta datos",module,Magento_WishlistGraphQl
"Credit card type","Kredītkartes veids",module,Magento_Worldpay
"CVV result","CVV rezultāts",module,Magento_Worldpay
"Postcode AVS check","Pasta indeksa AVS pārbaude",module,Magento_Worldpay
"Address AVS check","Adreses AVS pārbaude",module,Magento_Worldpay
"Country comparison check","Valstu salīdzinājuma pārbaude",module,Magento_Worldpay
"Risk Score","Riska iespēja",module,Magento_Worldpay
"Not supported","Netiek atbalstīts",module,Magento_Worldpay
"Not checked","Nav pārbaudīts",module,Magento_Worldpay
"Matched","Atbilst",module,Magento_Worldpay
"Not matched","Neatbilst",module,Magento_Worldpay
"Partially matched","Atbilst daļēji",module,Magento_Worldpay
"No such order id.","Nav šāda pasūtījuma id.",module,Magento_Worldpay
"Your purchase process has been cancelled.","Jūsu pirkums ir atcelts.",module,Magento_Worldpay
"Something went wrong while processing your order. Please try again later.","Neizdevās noformēt jūsu pirkumu. Lūdzu, mēģiniet vēlreiz vēlāk.",module,Magento_Worldpay
"Gateway response is not valid.","Vārtejas atbilde nav derīga.",module,Magento_Worldpay
"Wrong response type","Nepareizs atbildes veids",module,Magento_Worldpay
"Currency doesn't match.","Valūtas nesakrīt.",module,Magento_Worldpay
"Amount doesn't match.","Summas neatbilst.",module,Magento_Worldpay
"Not supported response.","Atbilde netiek atbalstīta.",module,Magento_Worldpay
"Gateway processing error.","Vārtejas darbības kļūda.",module,Magento_Worldpay
"Transaction was not placed.","Transakcija nav uzsākta.",module,Magento_Worldpay
"None","Neviens",module,Magento_Worldpay
"Authorize","Autorizēt",module,Magento_Worldpay
"Authorize and Capture","Autorizēt un saņemt",module,Magento_Worldpay
"Refused","Atteikts",module,Magento_Worldpay
"Authorised","Autorizēts",module,Magento_Worldpay
"Error","Kļūda",module,Magento_Worldpay
"Captured","Saņemts",module,Magento_Worldpay
"Please click ","Lūdzu, noklikšķiniet ",module,Magento_Worldpay
"here","šeit",module,Magento_Worldpay
" if you are not redirected automatically."," ja netiekat pārvirzīts automātiski.",module,Magento_Worldpay
"You will be redirected to the Worldpay website.","Jūs tiksiet pārvirzīts uz Worldpay lapu.",module,Magento_Worldpay
"Continue to Worldpay","Turpināt uz Worldpay",module,Magento_Worldpay
"Worldpay","Worldpay",module,Magento_Worldpay
"Enabled","Ieslēgts",module,Magento_Worldpay
"Title","Nosaukums",module,Magento_Worldpay
"Payment Response Password","Maksājuma atbildes parole",module,Magento_Worldpay
"Remote Admin Installation ID","Attālinātās administrēšanas instalācijas ID",module,Magento_Worldpay
"Remote Admin Authorisation Password","Attālinātās administrēšanas autorizācijas parole",module,Magento_Worldpay
"MD5 Secret for Transactions","MD5 parole transakcijām",module,Magento_Worldpay
"Allow To Edit Contact Information","Atļaut labot kontaktinformāciju",module,Magento_Worldpay
"Hide Contact Information","Paslēpt kontaktinformāciju",module,Magento_Worldpay
"Debug","Atkļūdot",module,Magento_Worldpay
"Test Mode","Testa režīms",module,Magento_Worldpay
"Payment Action for Test","Maksājuma darbība testam",module,Magento_Worldpay
"Payment Action","Maksājuma darbība",module,Magento_Worldpay
"Payment From Applicable Countries","Maksājumi no pieejamām valstīm",module,Magento_Worldpay
"Payment From Specific Countries","Maksājumi no noteiktām valstīm",module,Magento_Worldpay
"Set Order Status to Suspected Fraud for CVV","Iestatīt pasūtījuma statusu kā aizdomīgu par krāpšanu priekš CVV",module,Magento_Worldpay
"Set Order Status to Suspected Fraud for Postcode AVS","Iestatīt pasūtījuma statusu kā aizdomīgu par krāpšanu priekš Pasta indeksa AVS",module,Magento_Worldpay
"Sort Order","Kārtošanas secība",module,Magento_Worldpay
"Payment was canceled.","Maksājums tika atcelts.",module,Magento_Worldpay
"Your payment has been successfully processed by our shop system.","Jūsu maksājums tika veiksmīgi apstrādāts.",module,Magento_Worldpay
"Payment was canceled","Maksājums tika atcelts",module,Magento_Worldpay
"Please ","Lūdzu ",module,Magento_Worldpay
"continue shopping","turpināt iepirkšanos",module,Magento_Worldpay
"Transaction has been canceled","Transakcija tika atcelta",module,Magento_Worldpay
"Transaction has been declined","Transakcija tika noraidīta",module,Magento_Worldpay
"The response type is incorrect. Verify the type and try again.","Nepareiza atbildes veids. Pārbaudiet un mēģiniet vēlreiz.",module,Magento_Worldpay
"Summary","Kopsavilkums",theme,frontend\Magento\blank
"Account Dashboard","Konta vadības panelis",theme,frontend\Magento\blank
"Account Information","Konta informācija",theme,frontend\Magento\blank
"Address Book","Adresu grāmata",theme,frontend\Magento\blank
"Menu","Izvēlne",theme,frontend\Magento\blank
"Account","Konts",theme,frontend\Magento\blank
"Settings","Iestatījumi",theme,frontend\Magento\blank
"Now Shopping by","Atlasīts pēc",theme,frontend\Magento\luma
"Previous","Iepriekšējais",theme,frontend\Magento\luma
"Remove","Dzēst",theme,frontend\Magento\luma
"Remove This Item","Nodzēst šo vienību",theme,frontend\Magento\luma
"Shop By","Iepirkties pēc",theme,frontend\Magento\luma
"Clear All","Notīrīt visu",theme,frontend\Magento\luma
"Shopping Options","Iepirkšanās opcijas",theme,frontend\Magento\luma
"Welcome to %store_name","Laipni lūdzam Sportland",theme,frontend\Magento\luma
"%name,","%name,",theme,frontend\Magento\luma
"Welcome to %store_name.","Laipni lūdzam Sportland.",theme,frontend\Magento\luma
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","Lai pieslēgtos sistēmai, lietojiet šos pieejas datus iepērkoties <a href=""%customer_url"">Mans konts</a> sadaļā:",theme,frontend\Magento\luma
"Email:","E-pasts:",theme,frontend\Magento\luma
"Password:","Parole:",theme,frontend\Magento\luma
"Password you set when creating account","Parole, ko ievadījāt izveidojot kontu",theme,frontend\Magento\luma
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","Aizmirsāt paroli? <a href=""%reset_url"">Atjaunot paroli</a>.",theme,frontend\Magento\luma
"When you sign in to your account, you will be able to:","Pieslēdzoties kontam Jūs varēsiet:",theme,frontend\Magento\luma
"Quick Checkout","Ātrā iepirkšanās",theme,frontend\Magento\luma
"Proceed through checkout faster","Ātrāk noformēt pasūtījumu",theme,frontend\Magento\luma
"Order Status","Pasūtījuma statuss",theme,frontend\Magento\luma
"Check the status of orders","pārbaudīt pasūtījumu statusu",theme,frontend\Magento\luma
"Manage Addresses","Pārvaldīt adreses",theme,frontend\Magento\luma
"Store alternative addresses","Saglabāt vairākas piegādes/maksātāja adreses",theme,frontend\Magento\luma
"For shipping to multiple family members and friends","Piegādei vairākiem saņēmējiem",theme,frontend\Magento\luma
"Order History","Pasūtījumu vēsture",theme,frontend\Magento\luma
"View past orders","Apskatīt iepriekšējos pasūtījumus",theme,frontend\Magento\luma
"Footer","Kājene",theme,frontend\Magento\luma
"<a href=%url_about_us>About Us</a>","<a href=%url_about_us>Par mums</a>",theme,frontend\Magento\luma
"<a href=url_customer_service>Customer Service</a>","<a href=url_customer_service>Klientu serviss</a>",theme,frontend\Magento\luma
"<a href=""tel:%store_phone"">%store_phone</a>","<a href=""tel:%store_phone"">%store_phone</a>",theme,frontend\Magento\luma
"Hours of Operation:<br /><span class=""no-link"">%store_hours</span>.","Darba laiks:<br /><span class=""no-link"">%store_hours</span>.",theme,frontend\Magento\luma
"Credit memo for your %store_name order","Jūsu pasūtījuma kredītrēķins no %store_name",theme,frontend\Magento\luma
"Thank you for your order from %store_name.","Paldies par pirkumu %store_name.",theme,frontend\Magento\luma
"You can check the status of your order by <a href=""%account_url"">logging into your account</a>.","Jūs varat pārbaudīt savu pasūtījumu statusu <a href=""%account_url"">pieslēdzoties kontam</a>.",theme,frontend\Magento\luma
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>.","Ja Jums ir jautājumi par pasūtījumu, sazinaties ar mums sūtot e-pastu uz <a href=""mailto:%store_email"">%store_email</a>.",theme,frontend\Magento\luma
"Your Credit Memo #%creditmemo_id for Order #%order_id","Kredītrēķins #%creditmemo_id pasūtījumam #%order_id",theme,frontend\Magento\luma
"Billing Info","Norēķinu informācija",theme,frontend\Magento\luma
"Shipping Info","Piegādes informācija",theme,frontend\Magento\luma
"Payment Method","Apmaksas veids",theme,frontend\Magento\luma
"Shipping Method","Piegādes veids",theme,frontend\Magento\luma
"Update to your %store_name credit memo","Kredītrēķina atjauninājumi no %store_name",theme,frontend\Magento\luma
"Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.","Pasūtījuma #%increment_id statuss tika atjaunots uz <strong>%order_status</strong>.",theme,frontend\Magento\luma
"Invoice for your %store_name order","Jūsu pasūtījuma rēķins no %store_name",theme,frontend\Magento\luma
"Your Invoice #%invoice_id for Order #%order_id","Rēķins #%invoice_id pasūtījumam #%order_id",theme,frontend\Magento\luma
"Update to your %store_name invoice","Rēķina atjauninājumi no %store_name",theme,frontend\Magento\luma
"Your %store_name order confirmation","Jūsu pasūtījuma apsiprinājums no %store_name",theme,frontend\Magento\luma
"%customer_name,","%customer_name,",theme,frontend\Magento\luma
"Once your package ships we will send you a tracking number.","Jums tiks izsūtīts sekošanas numurs, kad prece tiks izsūtīta.",theme,frontend\Magento\luma
"Your Order <span class=""no-link"">#%increment_id</span>","Pasūtījums <span class=""no-link"">#%increment_id</span>",theme,frontend\Magento\luma
"Placed on <span class=""no-link"">%created_at</span>","Pasūtīts <span class=""no-link"">%created_at</span>",theme,frontend\Magento\luma
"Update to your %store_name order","Pasūtījuma atjauninājumi no %store_name",theme,frontend\Magento\luma
"Your %store_name order has shipped","Jūsu pasūtījums no %store_name ir izsūtīts",theme,frontend\Magento\luma
"Your shipping confirmation is below. Thank you again for your business.","Piegādes informācija.",theme,frontend\Magento\luma
"Your Shipment #%shipment_id for Order #%order_id","Piegāde #%shipment_id pasūtījumam #%order_id",theme,frontend\Magento\luma
"Update to your %store_name shipment","Piegādes atjauninājumi no %store_name",theme,frontend\Magento\luma
"Account Dashboard","Konta vadības panelis",theme,frontend\Magento\luma
"Address Book","Adresu grāmata",theme,frontend\Magento\luma
"Account Information","Konta informācija",theme,frontend\Magento\luma
"About Us","Par mums",theme,frontend\Magento\luma
"Customer Service","Klientu serviss",theme,frontend\Magento\luma
"My Account","Mans konts",theme,frontend\Magento\luma
"Backup options","Rezerves kopijas opcijas",lib,web
"Warning","Brīdinājums",lib,web
"Cancel","Atcelt",lib,web
"Ok","Labi",lib,web
"Insert Widget...","Ievietot Logrīku...",lib,web
"No records found.","Nav atrasts neviens ieraksts.",lib,web
"Recent items","Nesen pievienotie produkti",lib,web
"Show all...","Parādīt visus...",lib,web
"Please enter a number greater 0 in this field.","Please enter a number greater 0 in this field.",lib,web
"Please select one of each ratings above.","Please select one of each ratings above.",lib,web
"Please specify Url.","Please specify Url.",lib,web
"Method %s does not exist on jQuery.decorate","jQuery.decorate metode %s neeksistē",lib,web
